stay_id,begin_of_stay,end_of_stay,persons,room_type,total_price
17664,2016-08-09,2016-08-14,3,Single,1189.48
17665,2015-05-31,2015-06-10,3,Single,969.32
17666,2018-06-21,2018-07-04,1,Single,2256.06
17667,2022-02-14,2022-02-25,3,Single,1184.98
17668,2021-10-25,2021-11-08,2,Single,2650.08
17669,2017-12-19,2017-12-29,3,Family,2067.55
17670,2023-12-06,2023-12-14,3,Family,3295.12
17671,2022-07-12,2022-07-19,1,Single,1660.77
17672,2018-05-08,2018-05-16,1,Double,1733.23
17673,2023-06-22,2023-07-03,2,Double,5044.13
17674,2015-01-05,2015-01-07,3,Family,424.66
17675,2018-12-31,2019-01-03,3,Single,580.77
17676,2020-09-04,2020-09-08,3,Family,1753.99
17677,2018-08-30,2018-09-08,3,Single,1951.29
17678,2019-04-05,2019-04-14,1,Double,3158.77
17679,2022-04-24,2022-05-06,1,Double,3490.08
17680,2016-06-02,2016-06-06,3,Single,745.1
17681,2020-06-04,2020-06-06,2,Single,598.08
17682,2022-10-25,2022-10-26,2,Double,317.66
17683,2019-08-01,2019-08-13,1,Single,3591.88
17684,2019-11-28,2019-12-10,3,Single,2249.43
17685,2020-06-01,2020-06-15,3,Family,9531.92
17686,2019-08-12,2019-08-25,3,Single,3856.58
17687,2021-07-27,2021-08-03,1,Single,2156.5
17688,2015-09-25,2015-10-02,2,Double,1130.94
17689,2019-05-16,2019-05-17,3,Single,156.23
17690,2015-04-15,2015-04-21,1,Double,1455.52
17691,2019-01-05,2019-01-18,1,Single,1724.14
17692,2021-01-14,2021-01-24,4,Family,3784.07
17693,2022-04-19,2022-04-21,3,Single,299.37
17694,2022-12-09,2022-12-12,3,Family,962.53
17695,2018-04-03,2018-04-04,2,Double,312.79
17696,2023-03-23,2023-03-31,1,Double,1811.92
17697,2015-12-18,2015-12-24,1,Double,933.03
17698,2020-08-03,2020-08-16,4,Family,8031.7
17699,2016-01-26,2016-01-31,4,Family,1325.99
17700,2022-02-22,2022-03-07,3,Single,1925.91
17701,2021-08-03,2021-08-10,1,Single,2059.63
17702,2018-09-07,2018-09-19,4,Single,2126.93
17703,2018-11-20,2018-11-27,2,Single,1184.07
17704,2016-03-24,2016-04-02,4,Family,4107.62
17705,2018-04-25,2018-05-07,2,Single,1262.07
17706,2018-07-01,2018-07-09,2,Double,3136.07
17707,2021-10-02,2021-10-08,3,Single,1350.14
17708,2015-12-22,2015-12-23,4,Family,316.71
17709,2021-11-09,2021-11-15,1,Double,1692.69
17710,2023-01-14,2023-01-27,1,Double,2431.53
17711,2022-08-24,2022-08-30,1,Single,2302.32
17712,2020-07-14,2020-07-24,2,Single,1945.17
17713,2022-12-17,2022-12-19,2,Single,181.03
17714,2016-10-18,2016-11-01,2,Double,5579.84
17715,2018-08-02,2018-08-13,2,Single,2640.76
17716,2021-10-20,2021-10-22,4,Family,1013.46
17717,2022-10-31,2022-11-09,1,Single,1582.24
17718,2016-11-11,2016-11-23,1,Single,1688.22
17719,2016-03-04,2016-03-06,3,Single,450.22
17720,2020-09-11,2020-09-22,2,Single,1532.77
17721,2020-03-04,2020-03-17,2,Double,4246.38
17722,2023-08-12,2023-08-22,1,Double,4467.68
17723,2023-03-27,2023-04-05,3,Family,3668.3
17724,2016-06-11,2016-06-24,3,Single,2059.72
17725,2019-03-14,2019-03-19,2,Single,536.47
17726,2020-10-27,2020-10-29,3,Single,225.72
17727,2016-05-17,2016-05-21,1,Single,664.39
17728,2018-09-18,2018-10-01,4,Family,7145.29
17729,2022-07-18,2022-07-24,1,Single,1195.31
17730,2016-02-21,2016-03-05,2,Double,1542.51
17731,2015-03-13,2015-03-24,4,Single,1824.36
17732,2023-08-01,2023-08-14,1,Double,4817.71
17733,2022-09-14,2022-09-21,4,Family,2896.02
17734,2021-12-22,2021-12-26,2,Double,989.08
17735,2017-03-30,2017-04-13,4,Single,1235.24
17736,2017-10-11,2017-10-20,1,Single,1006.89
17737,2019-02-06,2019-02-13,2,Double,1573.26
17738,2021-08-05,2021-08-12,1,Double,2637.33
17739,2018-11-05,2018-11-19,2,Single,2132.66
17740,2021-02-17,2021-02-20,3,Single,380.68
17741,2017-03-22,2017-03-28,4,Family,2174.71
17742,2015-02-26,2015-03-06,3,Single,563.71
17743,2015-06-15,2015-06-19,3,Family,2281.87
17744,2019-07-12,2019-07-22,3,Single,1683.74
17745,2019-12-17,2019-12-19,2,Single,259.56
17746,2018-02-07,2018-02-10,4,Single,173.89
17747,2022-10-24,2022-11-07,3,Single,2095.75
17748,2018-10-09,2018-10-16,4,Single,734.24
17749,2016-09-02,2016-09-13,4,Single,1781.16
17750,2015-12-28,2015-12-30,1,Double,375.25
17751,2023-10-12,2023-10-16,1,Single,699.31
17752,2021-04-13,2021-04-26,3,Family,6117.21
17753,2015-09-07,2015-09-11,2,Single,628.78
17754,2019-12-12,2019-12-15,3,Single,340.59
17755,2015-07-03,2015-07-14,2,Double,4219.9
17756,2016-02-14,2016-02-21,1,Single,509.02
17757,2023-03-04,2023-03-11,2,Single,1252.56
17758,2020-02-17,2020-02-22,4,Single,348.98
17759,2015-03-22,2015-03-31,3,Single,1359.26
17760,2016-10-26,2016-11-07,3,Single,1715.77
17761,2015-05-17,2015-05-19,2,Single,354.78
17762,2016-09-26,2016-10-10,3,Family,5121.04
17763,2022-01-27,2022-02-07,2,Single,1074.22
17764,2020-12-12,2020-12-17,1,Single,619.01
17765,2015-08-07,2015-08-14,3,Single,1093.55
17766,2017-05-13,2017-05-14,3,Single,176.92
17767,2017-06-24,2017-07-02,3,Single,2211.86
17768,2023-09-18,2023-10-01,4,Single,5181.4
17769,2023-07-01,2023-07-09,3,Family,5905.2
17770,2015-09-08,2015-09-22,2,Double,3542.2
17771,2018-10-03,2018-10-12,3,Family,3551.03
17772,2022-07-05,2022-07-06,2,Double,358.46
17773,2017-06-13,2017-06-17,3,Family,2234.66
17774,2017-10-16,2017-10-22,4,Single,1288.98
17775,2016-03-13,2016-03-24,4,Family,5128.46
17776,2017-03-12,2017-03-16,1,Single,429.28
17777,2016-05-09,2016-05-13,2,Double,1166.35
17778,2021-04-20,2021-05-03,3,Family,6989.73
17779,2019-12-27,2019-12-30,2,Double,618.64
17780,2018-12-21,2018-12-31,2,Double,1419.83
17781,2017-11-14,2017-11-17,3,Single,547.62
17782,2021-07-31,2021-08-11,1,Single,3378.51
17783,2018-01-23,2018-02-03,1,Double,1550.76
17784,2020-07-19,2020-07-29,3,Single,2730.5
17785,2015-02-10,2015-02-18,3,Single,512.49
17786,2016-02-02,2016-02-13,2,Single,831.11
17787,2021-03-05,2021-03-18,2,Double,3394.48
17788,2017-06-28,2017-07-01,1,Double,939.19
17789,2018-08-06,2018-08-14,4,Single,1808.02
17790,2020-09-15,2020-09-22,4,Single,1362.61
17791,2020-06-27,2020-07-08,1,Single,2124.51
17792,2021-04-20,2021-04-26,2,Double,1552.83
17793,2017-10-31,2017-11-14,2,Double,4067.93
17794,2019-04-06,2019-04-10,1,Single,718.28
17795,2023-01-05,2023-01-19,3,Single,1602.73
17796,2023-12-10,2023-12-15,2,Double,1222.27
17797,2015-10-08,2015-10-10,1,Single,284.24
17798,2022-11-15,2022-11-27,2,Single,1855.27
17799,2021-01-12,2021-01-22,4,Family,3345.31
17800,2020-01-11,2020-01-13,2,Single,266.15
17801,2020-10-07,2020-10-16,4,Single,1148.83
17802,2021-05-16,2021-05-19,1,Single,586.04
17803,2023-09-29,2023-10-03,2,Single,885.53
17804,2018-10-08,2018-10-18,1,Single,2418.83
17805,2020-03-20,2020-03-23,2,Double,1039.72
17806,2016-09-07,2016-09-09,3,Single,266.15
17807,2019-07-24,2019-07-30,4,Single,1599.06
17808,2016-11-18,2016-11-19,3,Family,367.9
17809,2019-01-27,2019-01-29,3,Single,221.83
17810,2022-09-30,2022-10-11,4,Single,2030.39
17811,2017-04-28,2017-05-02,2,Single,663.65
17812,2021-10-21,2021-10-24,3,Family,1506.36
17813,2018-04-22,2018-04-28,2,Double,1363.82
17814,2019-10-23,2019-10-29,2,Single,908.87
17815,2023-09-16,2023-09-24,1,Single,1736.78
17816,2022-04-21,2022-04-25,4,Single,670.44
17817,2019-06-02,2019-06-05,1,Single,673.45
17818,2020-12-30,2021-01-03,3,Family,1118.64
17819,2016-05-09,2016-05-15,4,Single,622.99
17820,2017-05-24,2017-05-31,2,Single,1207.71
17821,2017-03-26,2017-04-09,2,Double,3455.37
17822,2019-06-02,2019-06-14,4,Family,9541.11
17823,2015-01-06,2015-01-09,1,Single,147.15
17824,2018-05-03,2018-05-07,2,Single,752.22
17825,2016-07-19,2016-07-31,3,Single,2284.78
17826,2017-12-18,2017-12-28,4,Family,3647.69
17827,2022-11-13,2022-11-24,3,Family,4483.02
17828,2017-07-03,2017-07-04,3,Family,575.05
17829,2015-09-21,2015-10-01,1,Single,1282.72
17830,2019-05-21,2019-05-25,2,Single,689.98
17831,2020-05-30,2020-06-05,1,Single,730.86
17832,2015-06-08,2015-06-16,2,Double,3596.94
17833,2018-01-19,2018-01-30,2,Double,1969.16
17834,2016-06-09,2016-06-19,2,Double,2275.48
17835,2017-10-22,2017-11-01,3,Family,5961.84
17836,2022-01-28,2022-02-09,4,Family,3537.93
17837,2022-05-16,2022-05-29,3,Single,2132.01
17838,2020-08-27,2020-08-28,3,Family,652.24
17839,2017-01-16,2017-01-22,3,Single,540.64
17840,2017-07-04,2017-07-17,2,Single,3498.28
17841,2023-08-19,2023-08-21,1,Single,574.19
17842,2021-02-01,2021-02-11,2,Single,1349.18
17843,2015-07-20,2015-08-03,3,Single,1596.67
17844,2015-02-14,2015-02-15,4,Family,243.83
17845,2021-09-14,2021-09-16,4,Single,441.87
17846,2017-03-29,2017-04-05,2,Double,2039.91
17847,2019-11-13,2019-11-20,4,Family,2754.01
17848,2017-08-14,2017-08-18,2,Double,1250.27
17849,2017-07-01,2017-07-09,1,Single,2298.92
17850,2017-12-21,2017-12-29,1,Double,1529.05
17851,2017-08-20,2017-09-02,3,Family,8738.52
17852,2022-07-12,2022-07-21,2,Double,3208.21
17853,2022-12-15,2022-12-24,2,Double,2019.46
17854,2022-07-19,2022-07-24,1,Single,773.42
17855,2020-07-31,2020-08-04,4,Family,2602.3
17856,2015-02-21,2015-03-06,3,Single,763.68
17857,2019-08-29,2019-09-05,1,Single,2142.93
17858,2016-12-15,2016-12-29,4,Family,3868.5
17859,2015-03-25,2015-03-29,2,Single,351.24
17860,2018-11-05,2018-11-14,3,Single,1244.79
17861,2016-07-03,2016-07-10,3,Family,4132.38
17862,2016-02-09,2016-02-18,3,Single,746.73
17863,2015-07-08,2015-07-20,1,Double,3855.35
17864,2018-08-08,2018-08-09,3,Single,164.85
17865,2021-06-02,2021-06-05,1,Double,1104.14
17866,2020-07-01,2020-07-10,3,Family,5605.64
17867,2017-04-19,2017-04-28,4,Single,1525.36
17868,2016-08-01,2016-08-15,3,Family,6902.07
17869,2023-01-23,2023-01-31,1,Double,2082.46
17870,2018-08-17,2018-08-29,3,Family,7039.83
17871,2015-04-02,2015-04-03,4,Family,387.07
17872,2016-08-27,2016-09-09,1,Double,3839.19
17873,2020-04-07,2020-04-10,3,Single,401.52
17874,2023-05-08,2023-05-09,1,Double,398.37
17875,2018-03-23,2018-03-29,1,Single,719.28
17876,2020-01-07,2020-01-11,3,Single,331.71
17877,2020-03-27,2020-03-29,1,Single,464.89
17878,2020-01-31,2020-02-04,4,Family,1044.95
17879,2023-08-15,2023-08-26,1,Single,3416.31
17880,2016-01-11,2016-01-17,4,Single,519.27
17881,2016-01-11,2016-01-18,3,Single,468.9
17882,2016-08-17,2016-08-29,3,Family,5990.04
17883,2019-08-31,2019-09-04,4,Family,2265.66
17884,2015-09-02,2015-09-09,2,Double,1686.35
17885,2023-02-13,2023-02-14,4,Family,362.04
17886,2017-11-05,2017-11-07,1,Double,429.47
17887,2017-01-19,2017-01-25,4,Family,1634.67
17888,2017-01-07,2017-01-20,2,Double,2177.32
17889,2019-03-11,2019-03-18,4,Family,2870.87
17890,2016-09-03,2016-09-15,2,Double,2479.09
17891,2019-07-20,2019-08-03,2,Single,3223.42
17892,2020-06-12,2020-06-19,4,Single,2211.08
17893,2021-05-14,2021-05-22,4,Family,4741.57
17894,2015-04-08,2015-04-15,3,Family,2490.32
17895,2020-03-03,2020-03-10,3,Single,1433.59
17896,2022-05-18,2022-05-30,3,Family,4910.76
17897,2023-09-07,2023-09-12,3,Family,1655.01
17898,2015-08-17,2015-08-23,4,Single,1522.57
17899,2021-02-09,2021-02-17,1,Single,506.44
17900,2015-12-23,2015-12-27,1,Double,731.37
17901,2022-02-01,2022-02-07,2,Single,657.88
17902,2018-06-20,2018-06-22,3,Family,1111.37
17903,2021-07-30,2021-08-02,1,Double,986.31
17904,2017-10-08,2017-10-16,4,Single,1870.47
17905,2018-11-03,2018-11-12,4,Single,1780.9
17906,2020-08-02,2020-08-08,4,Family,4619.88
17907,2015-10-16,2015-10-21,2,Double,1381.08
17908,2015-03-20,2015-04-01,2,Single,1468.85
17909,2020-01-04,2020-01-06,2,Double,365.5
17910,2023-01-21,2023-01-25,1,Single,421.2
17911,2020-10-30,2020-11-01,1,Single,480.08
17912,2022-05-04,2022-05-10,3,Single,747.91
17913,2017-10-29,2017-11-05,3,Single,645.11
17914,2017-02-22,2017-03-03,1,Double,1549.75
17915,2023-01-31,2023-02-08,3,Family,2137.42
17916,2017-02-11,2017-02-20,4,Family,2666.43
17917,2015-02-21,2015-03-04,2,Single,1240.34
17918,2020-10-01,2020-10-08,1,Single,1276.46
17919,2020-09-05,2020-09-18,3,Single,2139.75
17920,2019-01-06,2019-01-07,2,Single,74.41
17921,2017-12-23,2017-12-26,1,Double,405.69
17922,2018-05-23,2018-05-28,4,Family,1653.87
17923,2017-10-04,2017-10-09,3,Family,1528.28
17924,2017-10-24,2017-11-05,1,Single,1870.84
17925,2023-06-19,2023-06-22,1,Double,1361.74
17926,2020-08-10,2020-08-23,3,Family,8651.27
17927,2018-03-21,2018-03-24,2,Single,679.87
17928,2020-07-09,2020-07-17,4,Single,1626.76
17929,2017-08-12,2017-08-14,2,Double,798.71
17930,2022-11-15,2022-11-18,2,Double,828.7
17931,2022-01-23,2022-02-01,1,Double,1709.25
17932,2021-12-30,2021-12-31,4,Single,95.01
17933,2021-01-11,2021-01-15,3,Single,427.31
17934,2017-01-16,2017-01-20,1,Single,257.27
17935,2017-04-24,2017-04-28,4,Single,849.03
17936,2021-03-02,2021-03-09,2,Double,2131.53
17937,2020-03-01,2020-03-04,4,Single,675.2
17938,2015-07-21,2015-07-23,1,Single,309.9
17939,2020-11-26,2020-12-10,2,Single,2991.84
17940,2021-04-05,2021-04-08,4,Family,1158.89
17941,2016-04-29,2016-05-02,1,Single,323.6
17942,2023-01-13,2023-01-20,1,Double,1350.2
17943,2018-11-05,2018-11-07,1,Double,361.19
17944,2020-05-05,2020-05-07,2,Single,321.22
17945,2018-03-30,2018-04-10,4,Single,2144.41
17946,2020-02-17,2020-02-19,4,Single,200.77
17947,2016-11-12,2016-11-21,2,Single,1094.02
17948,2020-09-28,2020-10-09,2,Single,1363.01
17949,2018-04-03,2018-04-10,4,Single,1087.0
17950,2022-05-15,2022-05-18,4,Family,1289.21
17951,2020-03-10,2020-03-23,2,Double,4051.11
17952,2022-02-23,2022-02-24,3,Single,135.66
17953,2017-06-20,2017-06-22,4,Single,424.11
17954,2021-12-06,2021-12-11,1,Double,889.59
17955,2023-12-15,2023-12-17,4,Single,378.55
17956,2020-08-21,2020-09-04,1,Single,4035.93
17957,2020-02-13,2020-02-25,2,Double,1949.68
17958,2022-12-26,2023-01-08,4,Single,1984.99
17959,2015-08-02,2015-08-16,3,Family,7010.35
17960,2015-12-22,2015-12-30,2,Double,1491.64
17961,2023-03-16,2023-03-18,1,Single,340.42
17962,2015-03-01,2015-03-11,3,Single,1617.32
17963,2020-11-30,2020-12-07,2,Double,2756.78
17964,2019-05-12,2019-05-16,3,Single,448.89
17965,2023-12-21,2023-12-27,2,Double,1735.56
17966,2020-10-16,2020-10-22,1,Single,761.31
17967,2020-06-21,2020-07-04,3,Single,2794.3
17968,2023-07-06,2023-07-11,2,Single,785.28
17969,2021-11-09,2021-11-14,4,Single,682.74
17970,2016-09-20,2016-09-30,2,Single,1925.97
17971,2023-09-25,2023-09-26,3,Single,225.43
17972,2019-01-11,2019-01-24,4,Single,825.77
17973,2019-09-19,2019-09-30,3,Family,4924.66
17974,2021-08-20,2021-08-30,3,Family,6336.94
17975,2022-08-25,2022-09-02,1,Single,2744.38
17976,2019-08-23,2019-08-25,4,Family,1188.63
17977,2022-05-27,2022-05-29,1,Double,428.5
17978,2017-11-18,2017-11-20,2,Single,404.6
17979,2017-01-21,2017-01-30,3,Single,942.05
17980,2023-04-25,2023-04-29,4,Family,2076.21
17981,2021-08-07,2021-08-18,3,Single,3137.82
17982,2017-03-02,2017-03-04,3,Family,759.81
17983,2020-09-10,2020-09-18,4,Single,1632.78
17984,2016-12-18,2016-12-30,2,Double,1685.89
17985,2020-08-14,2020-08-16,4,Single,655.1
17986,2017-01-19,2017-01-20,3,Single,129.26
17987,2021-09-09,2021-09-20,2,Single,1601.88
17988,2021-03-19,2021-03-26,1,Double,2049.99
17989,2021-06-22,2021-06-23,2,Double,371.56
17990,2016-06-05,2016-06-16,2,Double,3237.63
17991,2019-05-04,2019-05-18,2,Single,1469.3
17992,2019-05-16,2019-05-17,3,Single,169.58
17993,2016-09-27,2016-10-02,4,Single,843.07
17994,2019-02-17,2019-02-19,4,Single,244.93
17995,2023-10-01,2023-10-04,3,Family,1283.37
17996,2015-09-02,2015-09-03,4,Single,193.49
17997,2020-09-28,2020-10-03,3,Single,736.06
17998,2020-05-27,2020-06-02,2,Single,728.27
17999,2017-10-27,2017-11-04,2,Single,1283.39
18000,2017-03-06,2017-03-15,3,Family,3078.15
18001,2021-10-11,2021-10-21,1,Double,3637.24
18002,2021-08-27,2021-09-10,4,Single,3852.12
18003,2023-04-22,2023-04-23,2,Double,260.62
18004,2021-06-23,2021-06-27,2,Single,551.73
18005,2016-08-01,2016-08-11,3,Single,2329.01
18006,2017-05-10,2017-05-20,3,Single,1715.51
18007,2021-04-16,2021-04-26,3,Family,4819.34
18008,2020-12-06,2020-12-07,3,Single,70.8
18009,2016-01-08,2016-01-10,4,Single,201.33
18010,2022-07-29,2022-08-03,4,Family,2819.11
18011,2018-03-17,2018-03-20,3,Single,628.67
18012,2022-01-01,2022-01-11,1,Single,966.62
18013,2021-08-09,2021-08-16,1,Double,2794.98
18014,2019-11-12,2019-11-21,3,Single,1682.17
18015,2018-03-20,2018-04-01,2,Double,4302.3
18016,2021-08-17,2021-08-18,4,Family,640.13
18017,2020-12-30,2020-12-31,4,Single,159.58
18018,2020-06-07,2020-06-12,4,Single,1047.13
18019,2017-04-05,2017-04-17,3,Single,1326.83
18020,2022-08-16,2022-08-22,2,Double,2482.45
18021,2021-07-05,2021-07-13,1,Double,2565.49
18022,2021-04-09,2021-04-21,3,Family,5175.29
18023,2023-12-08,2023-12-09,1,Single,152.84
18024,2019-02-01,2019-02-11,1,Double,1694.92
18025,2021-04-05,2021-04-10,4,Single,500.48
18026,2016-08-17,2016-08-27,4,Family,6124.7
18027,2017-09-27,2017-09-28,2,Double,257.5
18028,2020-12-24,2021-01-03,4,Single,1010.38
18029,2021-07-28,2021-08-08,3,Family,7902.41
18030,2021-10-08,2021-10-12,3,Single,660.52
18031,2019-01-02,2019-01-14,4,Single,1181.47
18032,2023-07-15,2023-07-16,2,Single,235.1
18033,2023-12-12,2023-12-23,1,Single,1470.01
18034,2017-08-22,2017-09-05,2,Double,4212.53
18035,2016-07-29,2016-08-01,1,Single,611.29
18036,2016-01-17,2016-01-30,1,Double,1909.91
18037,2021-06-08,2021-06-11,1,Single,748.12
18038,2017-10-11,2017-10-24,1,Single,2080.73
18039,2016-01-11,2016-01-17,1,Single,729.7
18040,2017-11-12,2017-11-17,3,Single,971.54
18041,2015-12-19,2015-12-27,4,Single,1017.0
18042,2023-09-08,2023-09-13,3,Single,913.47
18043,2020-01-25,2020-01-28,4,Single,353.89
18044,2023-10-18,2023-10-31,3,Family,5981.63
18045,2016-03-21,2016-03-29,4,Single,844.56
18046,2018-02-10,2018-02-12,2,Single,245.47
18047,2019-12-05,2019-12-17,1,Single,2099.43
18048,2022-04-26,2022-05-10,2,Double,4620.32
18049,2017-05-25,2017-05-30,3,Family,1501.56
18050,2018-03-15,2018-03-22,4,Single,1357.65
18051,2019-01-18,2019-01-20,1,Single,271.16
18052,2021-03-23,2021-03-24,2,Double,199.16
18053,2022-03-30,2022-04-02,2,Single,489.0
18054,2020-01-02,2020-01-05,1,Double,501.76
18055,2016-10-15,2016-10-21,4,Family,2312.11
18056,2023-01-16,2023-01-23,4,Single,920.09
18057,2017-05-09,2017-05-16,1,Double,1300.53
18058,2022-03-30,2022-04-07,1,Single,1127.52
18059,2015-01-04,2015-01-12,1,Single,970.03
18060,2018-08-11,2018-08-17,2,Single,1187.76
18061,2018-06-15,2018-06-29,1,Double,3338.29
18062,2022-07-08,2022-07-16,4,Family,5451.82
18063,2020-06-19,2020-06-26,4,Single,2153.18
18064,2015-10-31,2015-11-14,4,Family,7489.44
18065,2017-10-03,2017-10-17,3,Family,7071.25
18066,2016-12-06,2016-12-13,1,Single,616.53
18067,2018-11-09,2018-11-14,1,Double,963.83
18068,2023-07-19,2023-07-26,4,Family,4366.9
18069,2015-02-15,2015-02-17,1,Single,227.55
18070,2021-01-20,2021-01-29,3,Family,2486.35
18071,2020-08-21,2020-08-22,1,Single,193.52
18072,2022-08-21,2022-09-02,3,Family,8637.41
18073,2020-10-10,2020-10-24,4,Family,7091.8
18074,2023-12-06,2023-12-20,2,Double,3109.94
18075,2020-04-02,2020-04-07,2,Single,807.89
18076,2017-12-16,2017-12-18,2,Single,204.9
18077,2022-05-13,2022-05-19,4,Single,1614.3
18078,2016-05-25,2016-05-29,1,Double,1083.72
18079,2018-02-19,2018-02-27,2,Double,1231.1
18080,2021-11-20,2021-12-03,3,Family,5935.67
18081,2021-11-08,2021-11-21,4,Family,7743.33
18082,2016-04-20,2016-05-01,4,Single,1883.88
18083,2019-07-09,2019-07-14,1,Double,2127.49
18084,2020-04-07,2020-04-16,2,Single,1791.8
18085,2016-02-05,2016-02-13,2,Single,751.23
18086,2021-01-01,2021-01-11,3,Single,882.11
18087,2019-09-13,2019-09-22,1,Double,2239.01
18088,2015-08-26,2015-09-08,4,Single,3726.27
18089,2023-05-23,2023-05-26,1,Double,774.57
18090,2022-08-11,2022-08-15,4,Family,2494.17
18091,2017-07-04,2017-07-13,1,Double,3197.77
18092,2022-12-10,2022-12-13,2,Double,829.58
18093,2015-10-20,2015-10-27,1,Single,973.88
18094,2018-08-24,2018-09-07,3,Family,7477.46
18095,2021-08-06,2021-08-08,1,Double,528.1
18096,2017-09-22,2017-10-06,1,Single,1873.59
18097,2017-04-21,2017-04-27,3,Single,697.7
18098,2016-06-09,2016-06-10,4,Family,508.29
18099,2019-06-13,2019-06-25,1,Single,2849.68
18100,2017-02-12,2017-02-21,2,Single,796.52
18101,2022-06-01,2022-06-08,1,Double,3064.31
18102,2022-12-17,2022-12-28,2,Double,3988.46
18103,2015-07-25,2015-08-03,2,Single,1428.0
18104,2017-09-06,2017-09-18,1,Double,3521.87
18105,2021-07-14,2021-07-27,2,Double,4813.15
18106,2016-01-19,2016-01-30,1,Double,1630.19
18107,2021-04-07,2021-04-19,3,Single,2474.56
18108,2023-01-26,2023-02-07,4,Single,1344.15
18109,2020-03-28,2020-03-29,1,Double,304.56
18110,2015-09-17,2015-10-01,4,Single,2052.86
18111,2015-04-20,2015-04-30,3,Family,4272.19
18112,2016-03-02,2016-03-16,3,Single,1335.27
18113,2016-02-03,2016-02-08,4,Single,483.6
18114,2015-10-17,2015-10-28,4,Single,1186.87
18115,2021-04-21,2021-04-28,2,Single,940.11
18116,2018-10-30,2018-11-13,1,Single,2698.11
18117,2022-07-04,2022-07-07,2,Double,862.24
18118,2019-01-28,2019-02-05,3,Single,982.11
18119,2020-05-24,2020-05-30,4,Single,1019.28
18120,2020-08-25,2020-09-05,4,Single,2680.94
18121,2020-05-08,2020-05-12,1,Double,1105.43
18122,2018-05-25,2018-05-28,4,Single,345.1
18123,2018-05-15,2018-05-18,3,Single,377.61
18124,2015-09-25,2015-10-09,4,Family,5362.13
18125,2017-01-03,2017-01-08,2,Single,433.67
18126,2018-11-22,2018-12-03,4,Single,1945.98
18127,2015-06-29,2015-07-02,2,Double,1026.85
18128,2020-05-17,2020-05-31,1,Double,3863.59
18129,2022-08-27,2022-09-10,1,Double,5192.45
18130,2017-01-12,2017-01-20,1,Double,1245.82
18131,2023-12-17,2023-12-24,4,Family,2538.06
18132,2021-08-21,2021-08-23,3,Single,473.55
18133,2018-07-29,2018-07-30,4,Family,771.22
18134,2021-11-05,2021-11-07,1,Single,295.42
18135,2018-02-16,2018-02-24,1,Double,1345.27
18136,2021-01-29,2021-02-09,3,Family,3257.95
18137,2023-05-28,2023-06-05,1,Double,2946.38
18138,2021-10-31,2021-11-07,1,Single,945.03
18139,2019-03-01,2019-03-08,2,Single,1286.8
18140,2016-08-17,2016-08-18,2,Single,216.76
18141,2023-09-29,2023-09-30,3,Single,176.43
18142,2022-05-19,2022-05-31,3,Single,1600.2
18143,2017-06-27,2017-07-04,2,Single,1803.29
18144,2017-09-07,2017-09-17,2,Double,2898.36
18145,2015-04-18,2015-04-27,3,Single,864.58
18146,2015-10-13,2015-10-16,1,Double,878.41
18147,2021-12-25,2022-01-04,3,Family,2904.55
18148,2019-08-08,2019-08-20,4,Single,2983.09
18149,2022-11-24,2022-11-30,3,Family,2567.91
18150,2019-04-02,2019-04-04,2,Double,488.53
18151,2023-06-15,2023-06-25,4,Single,3179.3
